100000 2 2 
D	F	0.670526	0.348147
C	G	0.109928	0.120681
B	E	0.18661	0.507779
A	F	0.205038	0.746252
A	E	0.329251	0.59191
A	H	0.361487	0.059381
A	F	0.827768	0.227768
D	E	0.966893	0.203106
B	F	0.784639	0.488591
A	E	0.828299	0.407734
B	G	0.196521	0.405009
A	E	0.208836	0.708304
B	E	0.052183	0.332185
A	E	0.897123	0.755163
C	F	0.239532	0.185902
A	F	0.554206	0.064665
A	H	0.412079	0.512962
C	F	0.692186	0.02361
A	E	0.728967	0.513411
D	F	0.576088	0.244173
A	E	0.715999	0.432691
A	F	0.645365	0.703765
D	E	0.503998	0.339385
A	E	0.41671	0.371156
C	E	0.468815	0.119485
B	F	0.492512	0.384109
A	F	0.531634	0.586907
A	E	0.978759	0.452941
A	H	0.842161	0.04386
A	F	0.255859	0.289393
C	E	0.29427	0.934402
A	F	0.77561	0.66986
B	F	0.591469	0.351665
C	E	0.22086	0.602207
B	E	0.433512	0.322978
A	G	0.40967	0.65947
A	F	0.361172	0.509671
A	E	0.385562	0.613163
A	G	0.393674	0.586652
C	E	0.396298	0.605617
C	E	0.387079	0.069529
A	G	0.019436	0.915907
B	E	0.376264	0.933629
D	E	0.850597	0.879438
B	E	0.613656	0.559154
B	E	0.253739	0.799465
A	F	0.552801	0.431268
A	E	0.987557	0.501298
B	E	0.986268	0.496056
B	E	0.494637	0.381019
A	E	0.716646	0.371088
C	E	0.373726	0.970823
A	F	0.214103	0.576275
A	E	0.923221	0.528551
C	E	0.386018	0.924771
D	E	0.927028	0.720869
A	E	0.237521	0.496355
A	G	0.049179	0.77168
A	E	0.488587	0.798023
A	E	0.694705	0.676057
B	F	0.55926	0.337616
C	F	0.22936	0.701799
C	F	0.067641	0.547513
C	E	0.392328	0.46551
A	F	0.254744	0.851425
A	F	0.294988	0.645832
D	E	0.49836	0.669178
C	E	0.562575	0.472741
B	E	0.725971	0.937338
B	H	0.606165	0.443453
A	G	0.413216	0.557227
A	E	0.322877	0.752628
A	F	0.301813	0.382072
A	G	0.345755	0.445161
A	H	0.37989	0.823982
A	F	0.261574	0.117962
B	E	0.778336	0.596266
C	G	0.620334	0.410049
A	G	0.167252	0.282498
A	E	0.272053	0.525324
A	F	0.925628	0.369054
B	F	0.263225	0.889395
A	E	0.248061	0.896106
A	E	0.000445	0.97054
A	E	0.973828	0.123374
D	E	0.242128	0.599555
C	E	0.94855	0.574536
B	E	0.306632	0.915654
A	G	0.478381	0.404012
C	F	0.244726	0.356558
B	E	0.296083	0.70584
A	E	0.384056	0.919736
C	E	0.306676	0.45933
A	G	0.455088	0.794445
A	F	0.505947	0.533377
A	G	0.527057	0.427725
A	G	0.246669	0.585882
B	E	0.252304	0.51271
A	H	0.304107	0.384598
B	G	0.090064	0.758961
A	E	0.737365	0.619795
B	H	0.269369	0.615264
B	E	0.381674	0.816149
A	F	0.173417	0.050761
A	F	0.805659	0.435244
A	E	0.141676	0.691486
A	E	0.432119	0.788802
D	E	0.378699	0.490321
D	E	0.547148	0.674864
B	F	0.237299	0.657689
A	E	0.621431	0.634212
A	E	0.528888	0.976837
C	E	0.465386	0.666217
A	G	0.241148	0.864477
A	E	0.800225	0.91217
B	G	0.067828	0.101195
A	F	0.780186	0.075221
C	E	0.043482	0.490395
A	E	0.448573	0.359299
A	G	0.052302	0.722653
B	E	0.606943	0.698379
A	F	0.696428	0.153899
A	E	0.527542	0.453136
C	E	0.19052	0.769487
A	H	0.88847	0.184951
A	F	0.421021	0.35248
A	E	0.387247	0.351131
C	F	0.188601	0.480499
B	E	0.055881	0.50965
C	F	0.552791	0.354114
B	F	0.523466	0.166711
A	H	0.354276	0.15165
B	E	0.691831	0.708327
D	F	0.268438	0.110609
B	E	0.60907	0.650163
A	F	0.546933	0.126854
B	F	0.375259	0.838239
A	F	0.901046	0.395286
B	F	0.782225	0.067598
B	F	0.48869	0.046377
A	E	0.73168	0.667842
C	F	0.266733	0.772425
A	E	0.271155	0.673373
A	E	0.642959	0.550064
B	F	0.188083	0.481885
B	E	0.625449	0.163353
A	F	0.879021	0.348527
A	F	0.574414	0.828132
B	E	0.348871	0.182411
A	E	0.829261	0.886503
A	E	0.401039	0.879824
C	F	0.30305	0.17147
C	E	0.263148	0.767578
C	E	0.789179	0.404635
C	F	0.380952	0.504929
A	F	0.714413	0.850368
C	E	0.442114	0.757592
B	E	0.319928	0.431033
A	G	0.353831	0.906384
A	E	0.736659	0.150509
B	E	0.795918	0.438041
A	F	0.464023	0.445345
D	E	0.010047	0.553259
B	E	0.442385	0.508825
A	E	0.935077	0.602109
B	E	0.496178	0.0755
B	F	0.415428	0.172083
A	F	0.069321	0.778121
B	E	0.174839	0.427955
A	H	0.523596	0.424828
C	E	0.816119	0.269775
A	E	0.834124	0.680612
A	E	0.85454	0.317512
B	E	0.660793	0.486601
A	F	0.692201	0.565625
C	E	0.703094	0.051091
B	G	0.128249	0.494317
A	F	0.432658	0.069175
A	G	0.413036	0.079744
B	E	0.316792	0.335317
B	F	0.197155	0.327854
A	G	0.062528	0.529766
B	E	0.916173	0.194137
D	F	0.285918	0.225998
B	G	0.571292	0.219393
A	E	0.347401	0.564052
A	E	0.737846	0.371568
C	F	0.928195	0.399458
A	F	0.369646	0.748227
A	E	0.516459	0.091553
C	E	0.284041	0.29352
A	H	0.107334	0.741242
A	F	0.9172	0.587322
D	F	0.233017	0.478514
B	E	0.533443	0.683868
D	E	0.570628	0.894777
A	G	0.876444	0.708892
A	F	0.150718	0.399016
B	F	0.048882	0.793024
A	F	0.74681	0.154634
B	E	0.101643	0.367016
B	G	0.598131	0.445236
B	E	0.125685	0.92186
A	G	0.566152	0.468201
A	F	0.945626	0.036634
A	H	0.583938	0.079742
A	E	0.255571	0.831121
A	F	0.485661	0.416425
A	F	0.297564	0.66838
C	E	0.373708	0.74526
D	E	0.628197	0.016559
A	G	0.293371	0.384675
A	H	0.257457	0.725877
A	F	0.696454	0.170433
B	H	0.305614	0.494375
A	F	0.827531	0.09246
B	F	0.647583	0.46075
A	E	0.678947	0.757813
A	E	0.689449	0.749602
D	E	0.673141	0.601104
B	E	0.910137	0.641929
B	G	0.541293	0.678961
A	F	0.554275	0.418832
C	E	0.869818	0.706451
C	E	0.406536	0.705922
B	G	0.127968	0.460616
B	G	0.342816	0.950193
A	E	0.769146	0.802558
D	E	0.061261	0.435109
A	E	0.570742	0.250448
A	G	0.7324	0.590221
A	F	0.406752	0.126337
A	F	0.739217	0.87085
A	E	0.623185	0.917498
A	E	0.407464	0.896148
D	E	0.10252	0.719089
A	E	0.558509	0.906336
A	E	0.599173	0.003949
D	F	0.652052	0.753013
B	F	0.546359	0.582075
B	E	0.532538	0.440592
D	E	0.819097	0.017083
D	E	0.611275	0.506305
A	E	0.262059	0.549602
C	E	0.771906	0.358374
C	E	0.944225	0.17123
A	F	0.23137	0.570249
A	F	0.076403	0.722445
A	E	0.28793	0.860794
C	E	0.573044	0.749379
D	F	0.586521	0.542711
C	G	0.667407	0.007563
A	F	0.794436	0.345001
A	H	0.304706	0.744883
A	F	0.374837	0.317594
A	E	0.783882	0.747156
D	E	0.54995	0.601011
B	E	0.749316	0.258019
A	F	0.715654	0.953034
B	E	0.999646	0.295549
A	G	0.79176	0.148387
B	F	0.596806	0.563033
B	G	0.234205	0.987388
A	H	0.274329	0.25158
A	F	0.410576	0.125794
A	E	0.194603	0.863814
A	E	0.537773	0.197559
C	G	0.30607	0.047682
B	E	0.747105	0.338998
A	H	0.284945	0.370637
A	F	0.509112	0.948678
A	G	0.294724	0.606878
A	F	0.350982	0.608677
D	E	0.530206	0.973541
A	E	0.808544	0.655615
B	F	0.269234	0.328581
A	F	0.679022	0.667829
B	E	0.451414	0.510621
C	E	0.764017	0.151549
A	G	0.949204	0.057764
B	E	0.807552	0.308647
B	E	0.4023	0.26983
A	F	0.603472	0.742002
A	E	0.711556	0.82048
A	F	0.626513	0.318394
A	E	0.337078	0.888676
B	E	0.509571	0.741078
A	F	0.920175	0.082222
C	G	0.344645	0.19491
A	E	0.756228	0.311027
B	E	0.350491	0.845262
C	E	0.698104	0.624489
A	E	0.851834	0.628762
A	G	0.462078	0.308687
D	E	0.781185	0.887047
A	G	0.128121	0.751042
D	E	0.869873	0.419121
B	E	0.742786	0.526664
B	F	0.466307	0.11599
A	H	0.510928	0.378868
A	E	0.427533	0.755062
B	F	0.214566	0.879308
A	E	0.97719	0.079114
B	H	0.220539	0.991914
A	G	0.461871	0.148161
C	F	0.413034	0.399826
A	G	0.844441	0.494665
A	E	0.552234	0.194422
C	E	0.67749	0.273084
A	G	0.499358	0.714218
D	F	0.634825	0.463047
A	G	0.526168	0.392108
D	F	0.417674	0.347624
C	F	0.449235	0.191145
A	H	0.127552	0.606719
B	F	0.401347	0.421193
A	F	0.111204	0.980792
A	F	0.451051	0.116212
D	E	0.780488	0.03227
B	G	0.470798	0.487551
B	E	0.573742	0.982483
B	G	0.176444	0.500746
B	F	0.518759	0.70444
A	G	0.879977	0.639848
A	F	0.534635	0.474869
A	E	0.579148	0.184331
A	E	0.959784	0.624667
A	F	0.768201	0.301434
A	G	0.23879	0.598867
B	E	0.367936	0.227414
D	E	0.555379	0.778693
A	F	0.519022	0.636369
A	E	0.781948	0.794592
C	H	0.42052	0.292463
B	E	0.566121	0.201953
A	H	0.665319	0.475912
B	E	0.348767	0.552966
A	E	0.709702	0.04329
B	H	0.288831	0.372551
A	H	0.50551	0.459389
B	F	0.620701	0.198463
B	H	0.236254	0.023921
B	E	0.544748	0.449255
A	F	0.597562	0.528829
A	E	0.309361	0.216776
A	F	0.510787	0.497313
A	F	0.247285	0.267264
C	F	0.777336	0.251132
B	E	0.316703	0.398968
A	E	0.944456	0.157004
D	E	0.53162	0.326421
B	E	0.679675	0.568372
C	G	0.026504	0.597338
A	E	0.894654	0.230852
B	E	0.592595	0.765569
D	E	0.436944	0.242167
B	G	0.546322	0.065415
B	E	0.784138	0.361539
A	F	0.751329	0.942451
C	E	0.599367	0.952217
A	G	0.59927	0.315307
D	E	0.389423	0.644649
A	H	0.309692	0.270267
D	E	0.770723	0.881671
D	G	0.387065	0.59364
A	H	0.262834	0.807631
A	G	0.353285	0.687636
C	E	0.361958	0.865028
A	E	0.708452	0.69235
A	G	0.611428	0.278738
D	E	0.728768	0.297217
A	E	0.942449	0.682705
A	G	0.693847	0.280043
B	G	0.479108	0.44933
D	E	0.96774	0.676562
A	E	0.139604	0.730021
A	F	0.124334	0.291905
A	F	0.865496	0.103855
A	F	0.089285	0.791508
B	H	0.117101	0.662689
A	E	0.704561	0.05145
C	F	0.472714	0.257014
C	E	0.048435	0.282511
B	F	0.123988	0.524769
A	H	0.313143	0.377039
B	F	0.745199	0.195739
B	E	0.735513	0.78371
A	E	0.919006	0.072585
A	F	0.564697	0.342965
B	F	0.121829	0.004402
B	F	0.154392	0.652743
C	F	0.458791	0.823775
A	F	0.079341	0.903736
A	F	0.044	0.140004
B	G	0.009452	0.728564
D	E	0.677268	0.873247
A	E	0.552951	0.032053
C	E	0.990848	0.53558
A	E	0.713035	0.598011
B	F	0.320451	0.532111
A	E	0.854024	0.195929
A	E	0.553872	0.322908
C	G	0.404312	0.364196
C	G	0.537528	0.375214
A	E	0.799201	0.206268
A	H	0.33814	0.320082
A	H	0.394918	0.334514
A	G	0.044069	0.766769
D	E	0.999665	0.557129
A	E	0.698667	0.473035
A	H	0.266242	0.721965
D	E	0.834292	0.272646
B	E	0.40288	0.812441
B	E	0.799799	0.794578
C	E	0.365495	0.5498
A	G	0.338188	0.531053
A	G	0.412763	0.367291
A	E	0.689626	0.175289
A	E	0.587661	0.580011
A	F	0.7223	0.329816
B	E	0.669941	0.271896
A	H	0.65023	0.284682
C	G	0.041185	0.695507
B	E	0.596402	0.988689
A	E	0.635095	0.489036
D	E	0.194402	0.722575
A	E	0.832769	0.482196
A	G	0.221687	0.963015
B	E	0.952355	0.086856
A	G	0.428329	0.201127
B	F	0.434715	0.77304
C	E	0.016823	0.634218
A	E	0.779521	0.087393
B	E	0.31621	0.409112
A	F	0.457187	0.201258
C	E	0.438703	0.935505
C	G	0.175321	0.628198
B	E	0.498841	0.464164
A	F	0.247437	0.866906
B	F	0.323172	0.242381
A	E	0.884209	0.375875
B	F	0.02886	0.877785
A	E	0.687825	0.946728
A	E	0.727341	0.814117
A	H	0.30595	0.289534
A	G	0.774812	0.736356
D	F	0.004296	0.5345
B	F	0.031519	0.50641
A	E	0.488346	0.766825
A	G	0.604323	0.834913
D	E	0.836839	0.12721
A	E	0.435953	0.580448
B	E	0.638506	0.25795
A	F	0.178772	0.731946
A	G	0.75972	0.045195
A	G	0.320877	0.856851
B	E	0.870729	0.197452
C	G	0.171138	0.94301
D	F	0.395934	0.620395
A	G	0.356407	0.446016
B	G	0.728198	0.094048
B	F	0.701044	0.363912
C	E	0.145716	0.953242
A	F	0.681232	0.8612
A	F	0.294915	0.366049
A	F	0.671621	0.847532
A	F	0.387903	0.82126
A	H	0.572094	0.408878
B	E	0.250001	0.751653
B	E	0.060412	0.664609
A	E	0.624861	0.863194
B	E	0.988891	0.162333
B	E	0.467414	0.918858
A	F	0.135825	0.935491
A	G	0.370836	0.369954
B	F	0.770283	0.633048
A	E	0.90399	0.289214
B	F	0.610919	0.142808
A	H	0.361758	0.378472
A	G	0.324478	0.325623
A	F	0.246093	0.777992
A	G	0.503759	0.224868
A	H	0.382481	0.330306
A	E	0.58986	0.903068
A	E	0.185672	0.575708
A	G	0.551007	0.316392
A	E	0.575056	0.898263
D	E	0.667874	0.673861
A	F	0.297721	0.230254
B	E	0.377831	0.140262
B	E	0.897202	0.290369
C	E	0.465275	0.292378
A	F	0.409447	0.074972
A	G	0.731186	0.302905
A	E	0.626718	0.275985
B	F	0.311947	0.477961
B	F	0.964134	0.232387
B	E	0.745317	0.517007
B	E	0.154231	0.090958
C	E	0.419486	0.370336
A	F	0.481034	0.668014
A	F	0.554194	0.294421
C	F	0.698227	0.521878
C	E	0.686477	0.88431
A	F	0.432969	0.575133
C	E	0.364779	0.74055
A	G	0.174697	0.609585
B	F	0.81627	0.374821
A	F	0.410646	0.569762
B	E	0.435424	0.761177
B	E	0.882708	0.309457
C	E	0.516626	0.753306
A	F	0.352217	0.298365
B	G	0.064793	0.910777
A	E	0.485319	0.052698
C	E	0.658206	0.23703
C	E	0.597507	0.749216
C	G	0.113464	0.73963
C	E	0.708802	0.792994
B	G	0.636976	0.349493
A	G	0.135848	0.287682
C	E	0.871603	0.510356
C	E	0.534949	0.798936
C	H	0.016791	0.506707
A	G	0.388984	0.530167
A	H	0.085699	0.589227
A	F	0.68089	0.443424
A	G	0.250864	0.423436
A	G	0.276553	0.739344
A	E	0.808135	0.574077
A	G	0.204526	0.569185
C	G	0.427647	0.689438
B	H	0.584503	0.564822
C	E	0.568961	0.225011
B	E	0.798011	0.179883
C	E	0.15099	0.902916
B	E	0.688838	0.226342
A	F	0.349227	0.970469
B	E	0.274235	0.424663
B	G	0.398494	0.322471
C	F	0.312754	0.830382
A	F	0.54277	0.829427
B	E	0.791317	0.79163
A	E	0.57056	0.964117
A	F	0.804567	0.380285
A	H	0.298859	0.560656
A	G	0.291074	0.880465
A	H	0.480887	0.130187
C	E	0.486319	0.583397
A	F	0.522762	0.529992
C	E	0.792467	0.349959
A	F	0.762166	0.310141
A	G	0.522476	0.148624
A	F	0.695744	0.121859
B	F	0.366097	0.969046
C	E	0.064523	0.852084
B	E	0.570103	0.516556
B	E	0.604544	0.350808
B	E	0.253363	0.578661
B	E	0.837376	0.380805
A	G	0.022834	0.995325
A	G	0.083551	0.704505
A	E	0.278987	0.756753
B	F	0.460111	0.457226
C	E	0.697343	0.719064
B	H	0.561896	0.540486
A	E	0.283289	0.699763
A	G	0.287629	0.311399
B	E	0.419803	0.850798
A	F	0.509021	0.473894
C	F	0.531687	0.105428
A	G	0.049739	0.37183
B	E	0.906844	0.43068
A	E	0.577531	0.046154
B	G	0.366964	0.626058
B	E	0.533719	0.872209
A	F	0.460278	0.164527
A	E	0.638177	0.309054
D	G	0.505544	0.47616
A	G	0.663236	0.704499
A	H	0.124901	0.42867
B	G	0.037043	0.545944
A	F	0.291037	0.539258
D	E	0.620807	0.633857
C	E	0.294606	0.386252
A	G	0.564932	0.095774
B	E	0.339013	0.630609
A	G	0.508603	0.435423
A	E	0.178466	0.339005
B	E	0.660599	0.503373
A	E	0.656732	0.600887
B	E	0.164358	0.433942
A	F	0.384324	0.636388
B	F	0.638235	0.773434
B	E	0.300361	0.342363
A	E	0.71603	0.425872
A	G	0.462106	0.290549
C	F	0.723652	0.559057
A	E	0.169017	0.57955
B	F	0.114262	0.56392
A	E	0.933396	0.63481
A	F	0.702644	0.190083
A	F	0.532419	0.117825
C	E	0.777601	0.48325
A	F	0.537506	0.41071
C	E	0.894825	0.199376
D	G	0.325503	0.28585
A	E	0.46689	0.722158
B	H	0.735798	0.418468
B	F	0.548606	0.934023
A	F	0.919149	0.061847
A	F	0.827862	0.597218
B	F	0.200725	0.803742
A	E	0.976246	0.189041
A	H	0.499811	0.601952
B	E	0.693635	0.888719
D	F	0.094952	0.589247
B	E	0.255584	0.367101
A	E	0.751102	0.568795
B	E	0.255842	0.648123
D	E	0.390249	0.12341
D	E	0.253845	0.683295
B	F	0.998752	0.220638
C	G	0.516865	0.294106
A	F	0.102492	0.51599
B	G	0.373865	0.612664
A	H	0.321247	0.711263
B	E	0.673379	0.254719
A	E	0.313795	0.782028
B	E	0.986072	0.502624
A	E	0.744314	0.32421
C	E	0.630272	0.527909
A	G	0.130574	0.758758
C	E	0.594192	0.514997
A	E	0.161374	0.62539
C	E	0.943552	0.221786
A	E	0.980977	0.585347
B	E	0.653203	0.416429
B	F	0.492689	0.250419
B	F	0.037101	0.383728
A	F	0.804986	0.678502
A	G	0.532755	0.47931
B	E	0.616602	0.19113
C	F	0.01572	0.683061
C	E	0.521503	0.015926
D	E	0.088463	0.672839
B	F	0.268342	0.661542
C	F	0.337089	0.598237
A	E	0.790128	0.539615
A	F	0.555841	0.447125
B	E	0.064529	0.877683
B	E	0.933729	0.151262
A	F	0.663872	0.269898
A	G	0.277121	0.505527
B	E	0.732016	0.377489
A	G	0.225785	0.662731
A	E	0.742673	0.550063
A	E	0.621455	0.607246
C	E	0.171647	0.40315
A	E	0.512816	0.738253
C	E	0.269222	0.741158
A	E	0.822702	0.626587
A	G	0.622543	0.249171
A	E	0.197103	0.135608
A	F	0.832487	0.675448
D	E	0.430318	0.699568
A	G	0.58307	0.240336
A	G	0.094664	0.529825
A	F	0.635328	0.251493
B	E	0.805239	0.230555
C	E	0.5156	0.45839
B	E	0.739078	0.665685
D	E	0.385945	0.774033
C	E	0.274148	0.757673
B	E	0.455307	0.255199
B	F	0.424319	0.123221
A	F	0.371946	0.594248
D	E	0.211234	0.444268
A	E	0.416776	0.833197
C	E	0.681699	0.520438
B	E	0.889233	0.097519
A	F	0.330783	0.931871
A	G	0.309748	0.474438
A	G	0.717987	0.696607
A	H	0.35147	0.862829
B	E	0.295124	0.589519
B	G	0.349858	0.568461
A	G	0.319342	0.130571
A	E	0.138471	0.536091
C	E	0.897104	0.387273
C	G	0.35772	0.682711
A	F	0.761232	0.697719
B	F	0.134336	0.553599
A	H	0.076038	0.623438
B	G	0.444031	0.883403
A	H	0.595089	0.146908
A	F	0.740818	0.785386
B	E	0.430344	0.987042
B	E	0.705295	0.636629
C	F	0.484004	0.123329
B	E	0.758256	0.352597
A	H	0.153909	0.226074
B	F	0.468614	0.668006
B	F	0.340774	0.874166
A	G	0.000155	0.761247
A	E	0.204721	0.409503
A	G	0.663937	0.385019
A	E	0.387482	0.581995
C	E	0.745906	0.56547
B	E	0.765541	0.265757
A	G	0.449007	0.236423
A	F	0.354995	0.571859
A	H	0.668334	0.116124
B	E	0.964471	0.301451
B	E	0.423925	0.598412
D	E	0.483667	0.383936
A	E	0.446248	0.511125
B	F	0.827632	0.537565
D	E	0.886258	0.582479
A	E	0.418598	0.366312
C	F	0.475425	0.727543
B	H	0.3647	0.494587
B	E	0.60488	0.079646
A	G	0.232207	0.438708
B	E	0.828383	0.659801
A	E	0.639673	0.475887
B	H	0.678337	0.192953
B	E	0.568496	0.503935
B	E	0.360717	0.938464
B	E	0.985175	0.402153
A	F	0.289991	0.028314
A	F	0.705396	0.29008
A	F	0.690208	0.531836
A	E	0.987377	0.333586
B	G	0.233764	0.671139
C	E	0.534587	0.931892
B	F	0.302743	0.40255
A	E	0.66538	0.143693
B	E	0.328758	0.689913
B	E	0.211993	0.500458
A	F	0.131441	0.310415
C	F	0.048383	0.79026
A	H	0.357461	0.077863
B	H	0.58335	0.395938
A	E	0.432643	0.836094
C	E	0.382342	0.461044
B	F	0.510858	0.449607
A	E	0.701419	0.949625
A	G	0.467724	0.264159
A	G	0.197241	0.762447
B	E	0.30208	0.040718
A	E	0.49728	0.96098
A	E	0.897555	0.758698
A	E	0.455222	0.566567
D	E	0.587868	0.784365
B	E	0.914432	0.257786
C	F	0.274337	0.292897
A	H	0.158666	0.146674
A	E	0.446509	0.844646
C	F	0.34076	0.755959
B	F	0.588102	0.027595
B	E	0.240318	0.722313
A	F	0.017679	0.806625
B	E	0.523473	0.188656
B	F	0.356868	0.580957
C	F	0.131248	0.784357
C	E	0.364465	0.340675
A	F	0.428264	0.69984
D	F	0.804425	0.074959
C	E	0.670859	0.456109
C	F	0.157224	0.990263
C	E	0.691283	0.619061
C	E	0.518771	0.629511
A	F	0.748423	0.850318
A	E	0.959938	0.277421
A	H	0.294029	0.586529
A	E	0.446808	0.896248
B	E	0.737405	0.498415
C	F	0.500333	0.400187
C	F	0.33566	0.025395
A	G	0.97753	0.545234
B	H	0.624347	0.154848
C	E	0.703977	0.080552
A	G	0.449013	0.036619
B	F	0.92251	0.465652
A	F	0.56135	0.667406
A	F	0.386548	0.450156
A	E	0.538046	0.120975
C	F	0.42134	0.463391
C	E	0.492854	0.34641
A	E	0.629668	0.334202
B	G	0.202108	0.302596
A	F	0.544042	0.582277
B	H	0.104598	0.736785
A	F	0.334164	0.202564
A	E	0.930318	0.204073
B	F	0.832924	0.111163
A	E	0.645564	0.545106
A	F	0.341553	0.302415
A	E	0.606009	0.565705
A	E	0.69963	0.756292
C	F	0.719865	0.909857
A	E	0.944314	0.201721
C	E	0.601149	0.510685
A	G	0.476757	0.753672
B	G	0.272327	0.289302
D	E	0.395137	0.676175
B	E	0.617677	0.762617
B	E	0.19222	0.856465
A	H	0.048308	0.719447
B	G	0.519776	0.341267
A	G	0.239926	0.056093
A	F	0.847359	0.419825
A	E	0.768905	0.532293
A	F	0.573429	0.611507
A	G	0.316097	0.613554
C	E	0.609883	0.23224
A	E	0.837991	0.427262
C	E	0.923416	0.148185
A	F	0.737534	0.359863
B	F	0.001844	0.826891
C	G	0.596095	0.538057
D	E	0.530426	0.991853
A	H	0.741024	0.19268
A	G	0.366996	0.461754
A	E	0.464694	0.523757
A	F	0.432545	0.497675
C	E	0.66099	0.20391
A	E	0.745493	0.760874
D	E	0.59831	0.058272
B	E	0.477634	0.968254
B	G	0.62432	0.400364
A	G	0.424931	0.989561
A	F	0.947615	0.739448
A	E	0.920419	0.252918
A	F	0.643369	0.86711
A	G	0.141014	0.774413
A	E	0.058467	0.985089
B	E	0.564625	0.830988
A	F	0.990971	0.289621
A	E	0.394934	0.760455
C	E	0.537529	0.442001
B	F	0.724426	0.362299
B	E	0.602782	0.621441
A	F	0.880785	0.415587
A	G	0.208472	0.809083
B	E	0.520151	0.739875
B	E	0.404187	0.466804
D	H	0.467492	0.525547
B	G	0.103032	0.662543
B	E	0.503039	0.463396
D	E	0.328157	0.882776
A	E	0.453429	0.546417
A	E	0.334091	0.874387
B	F	0.819571	0.605786
B	E	0.49149	0.514085
A	F	0.66783	0.792601
A	E	0.744732	0.412563
B	G	0.834781	0.274881
D	E	0.338512	0.850954
B	H	0.490327	0.320449
C	E	0.582959	0.576085
A	G	0.744735	0.157771
A	E	0.830296	0.725066
A	F	0.785212	0.261162
A	F	0.553133	0.970324
A	F	0.669157	0.549088
A	E	0.652813	0.80923
C	E	0.638137	0.775409
C	E	0.769561	0.747248
A	F	0.452868	0.997328
A	G	0.53478	0.719301
B	F	0.79435	0.511727
A	F	0.395059	0.193152
B	E	0.70714	0.677403
B	G	0.48866	0.16995
B	G	0.205608	0.586883
A	E	0.763785	0.750817
B	F	0.297564	0.674152
A	G	0.977832	0.280018
C	E	0.99108	0.361737
B	E	0.805871	0.887252
A	E	0.466329	0.941268
A	E	0.783063	0.194545
A	H	0.598421	0.701483
A	E	0.903825	0.389397
D	F	0.642157	0.169405
D	E	0.397805	0.964355
A	F	0.539016	0.997735
A	E	0.771994	0.450104
B	E	0.63351	0.827558
B	E	0.4908	0.145483
B	H	0.81886	0.261271
A	E	0.642137	0.796669
D	F	0.224189	0.169231
A	E	0.203956	0.825572
A	F	0.472994	0.168143
A	E	0.704329	0.274657
D	F	0.222698	0.672196
A	F	0.9105	0.410668
A	F	0.40595	0.771297
B	E	0.264265	0.370609
C	G	0.18888	0.121076
B	F	0.698357	0.487442
A	E	0.665032	0.02615
A	F	0.904119	0.361027
B	E	0.312187	0.371775
A	F	0.284878	0.327477
A	F	0.612618	0.634398
A	E	0.779545	0.713348
A	G	0.699634	0.395909
A	E	0.980603	0.306228
B	F	0.200035	0.828714
A	G	0.082104	0.319479
B	E	0.894234	0.386268
A	F	0.99195	0.303253
A	F	0.604129	0.644951
C	E	0.235996	0.640572
A	F	0.698478	0.981055
C	E	0.704394	0.016247
A	F	0.847674	0.443101
A	E	0.155455	0.82923
D	E	0.280398	0.391489
A	F	0.741457	0.391732
B	E	0.286733	0.564288
A	F	0.48562	0.771505
D	E	0.792246	0.094844
C	F	0.9591	0.565531
D	E	0.407948	0.472684
B	E	0.848456	0.516048
B	H	0.406196	0.425841
B	F	0.532109	0.681239
A	F	0.274176	0.314502
B	H	0.27814	0.383746
B	G	0.68282	0.160475
C	G	0.268094	0.397983
B	H	0.541949	0.275935
A	E	0.764274	0.533774
A	F	0.349782	0.762915
A	F	0.23027	0.606511
C	F	0.37892	0.783269
A	F	0.079236	0.298846
A	F	0.857509	0.560981
A	F	0.74102	0.013929
A	F	0.752886	0.440042
A	F	0.886887	0.106273
A	E	0.611804	0.965683
C	G	0.557046	0.062409
A	E	0.476382	0.351039
A	F	0.328177	0.47409
A	G	0.299973	0.074518
A	F	0.821171	0.101425
A	E	0.909359	0.41331
C	E	0.417232	0.465879
B	E	0.319818	0.549886
A	G	0.351421	0.419762
C	F	0.361147	0.546952
C	E	0.193333	0.996166
A	E	0.007254	0.530748
D	E	0.849651	0.444773
B	F	0.337838	0.289004
B	E	0.603476	0.160035
A	F	0.844979	0.3624
B	E	0.597846	0.631185
B	E	0.138741	0.481873
C	E	0.908165	0.070192
A	G	0.423982	0.573558
A	F	0.92151	0.014856
B	E	0.824704	0.544775
A	H	0.619851	0.617894
A	E	0.741148	0.277106
A	G	0.588266	0.828253
B	E	0.368604	0.640826
A	E	0.161556	0.449252
C	E	0.489074	0.900603
C	E	0.940645	0.396093
A	G	0.737166	0.38929
B	F	0.220366	0.895597
D	E	0.317604	0.969278
A	G	0.306695	0.438353
A	F	0.09648	0.591624
A	F	0.865759	0.535327
A	E	0.746267	0.672734
A	G	0.752756	0.146595
D	E	0.315396	0.469075
A	G	0.115298	0.936099
A	E	0.860257	0.456008
A	G	0.24963	0.278098
A	F	0.848957	0.801972
B	E	0.273276	0.314412
A	G	0.947743	0.126859
B	G	0.309386	0.912923
A	G	0.162158	0.498238
A	F	0.548203	0.212587
A	F	0.715672	0.141606
B	G	0.333716	0.382675
B	E	0.487992	0.602796
C	G	0.537175	0.328076
C	F	0.687022	0.169309
