100000	2	3		
Z	Y	0	0.258966	0
Z	E	0.720049	0.250876	0
Z	Y	0.72212	0.729141	0
Z	Y	0.385625	0	0.7373
Z	G	0	0	0
Z	Y	0	0.226255	0.909317
Z	Y	0	0	0.418355
A	E	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0.15207
C	G	0	0.89392	0
Z	Y	0	0	0.132684
Z	Y	0	0	0
A	Y	0.413282	0	0
Z	Y	0.630143	0.556539	0.221755
Z	Y	0	0	0
B	Y	0.077485	0	0.297486
Z	Y	0.934574	0	0
Z	Y	0	0	0
Z	Y	0	0.324581	0
Z	F	0.367956	0	0
B	Y	0	0.395336	0
B	F	0	0.5329	0
B	Y	0	0.146943	0
Z	E	0	0	0
Z	Y	0	0	0.081445
B	F	0.360149	0	0
Z	E	0.465291	0.424165	0
Z	Y	0	0	0
A	E	0	0.16142	0.626876
Z	Y	0	0	0.771518
B	Y	0.637107	0.569637	0
A	Y	0.981294	0.158489	0
Z	Y	0	0.54436	0
B	Y	0.934515	0	0.127717
Z	Y	0	0	0
Z	F	0	0	0
Z	G	0	0	0
A	Y	0	0	0
Z	E	0	0.886544	0
Z	Y	0	0	0
Z	Y	0.123846	0.141989	0
B	Y	0	0.054033	0
Z	Y	0.943526	0.776347	0.273565
B	Y	0	0.357308	0
A	Y	0.160321	0	0
A	Y	0.463875	0	0
Z	Y	0.672895	0.220299	0
Z	Y	0.578913	0	0
A	Y	0	0	0.815703
A	Y	0.43744	0	0
B	F	0.572723	0.378212	0
Z	Y	0.257765	0.796076	0
A	Y	0.243322	0.584441	0
Z	E	0.667266	0	0.128794
Z	Y	0	0.638871	0
Z	Y	0.675391	0	0
Z	E	0	0	0
A	Y	0.990814	0	0.120039
Z	F	0	0	0
B	Y	0	0	0.350846
Z	E	0.790914	0	0.433766
A	Y	0.104046	0	0
B	Y	0.788118	0	0
Z	E	0.738757	0.259316	0.674311
Z	F	0.443122	0.461004	0.759464
Z	Y	0.755706	0	0
Z	Y	0.051491	0.769123	0.879733
A	G	0.526018	0.102426	0
Z	E	0	0.55494	0
C	E	0	0.141979	0
B	H	0.075655	0.582403	0
A	Y	0.24627	0.560348	0
Z	Y	0	0	0
Z	Y	0	0	0.712568
C	Y	0	0	0.158571
D	Y	0.038335	0	0.090091
Z	E	0	0	0
A	Y	0	0	0
A	E	0.314545	0	0
Z	F	0.759884	0	0
B	Y	0	0.744557	0.118944
Z	Y	0	0	0.372162
B	Y	0	0	0
Z	F	0	0	0.424025
Z	Y	0	0	0.815773
Z	Y	0	0.819524	0
Z	Y	0	0.67066	0
Z	E	0.526943	0.21002	0.750172
Z	Y	0	0	0
Z	Y	0	0	0.781761
Z	G	0	0	0
Z	Y	0	0	0.965656
B	E	0	0.840749	0.243946
C	Y	0	0	0.312623
A	Y	0	0.176511	0.51734
Z	Y	0.155015	0	0
Z	E	0.83334	0.100505	0.240147
A	Y	0.833789	0	0.731892
B	E	0	0	0
Z	Y	0	0	0.211411
D	Y	0	0	0
Z	E	0.671889	0.937379	0
B	Y	0.689519	0	0
C	E	0	0.579124	0
A	Y	0.190635	0	0
Z	E	0	0	0
Z	Y	0	0.401338	0
B	Y	0.336987	0.710454	0
C	F	0	0	0
Z	Y	0	0	0.573478
Z	Y	0.296964	0	0.470239
Z	Y	0	0.910415	0
Z	Y	0.492613	0	0
Z	Y	0.777003	0	0
Z	Y	0	0	0
B	Y	0.237273	0	0.717708
Z	F	0.514412	0.623559	0
Z	H	0	0.429277	0.988272
Z	E	0	0	0
Z	Y	0	0	0
Z	F	0.569539	0.47578	0
C	Y	0	0	0
C	Y	0.337204	0	0.952475
Z	E	0	0	0
Z	Y	0.371398	0	0
Z	Y	0.488076	0	0
A	E	0	0	0.445095
A	Y	0	0.262882	0
B	Y	0.815563	0	0.183023
A	Y	0	0.982876	0.076855
Z	Y	0	0	0.602737
Z	Y	0	0	0
Z	Y	0	0	0
A	Y	0	0.318233	0
Z	H	0	0	0.485071
Z	Y	0.534989	0.7411	0.843437
Z	F	0.303894	0.686003	0.764403
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.582461	0.66329	0
Z	Y	0.974797	0	0
Z	Y	0	0.455088	0.52213
Z	Y	0	0	0
Z	Y	0	0	0.803444
B	Y	0	0.436153	0.721732
Z	Y	0	0	0.590278
Z	E	0.655295	0	0
Z	Y	0	0.710622	0.788892
Z	Y	0	0.470875	0
Z	Y	0.437159	0.111562	0.604982
Z	E	0	0	0.070608
Z	H	0	0	0.499853
Z	E	0	0	0
Z	Y	0	0.203227	0
Z	Y	0.603105	0.64462	0
Z	Y	0	0	0
A	Y	0	0.09507	0.487332
A	G	0	0.21672	0.300221
Z	Y	0	0.799496	0.09358
Z	G	0	0	0.688023
Z	Y	0	0.508214	0
Z	Y	0.729551	0	0
A	F	0.386343	0.366796	0.959843
Z	H	0.266686	0	0.541133
Z	E	0	0.655601	0
Z	G	0.424649	0.946454	0
A	Y	0.982576	0.572267	0
Z	Y	0.808976	0	0
Z	Y	0	0.272899	0
Z	E	0	0	0
Z	Y	0.107856	0.162187	0
Z	F	0	0	0.694326
Z	F	0.183727	0	0
Z	G	0.054299	0.193164	0.961576
B	Y	0	0.98482	0
Z	Y	0	0.535518	0.283798
Z	E	0.469954	0.675775	0
Z	Y	0.437485	0	0
Z	Y	0	0	0
B	E	0	0	0.597131
A	F	0	0	0
C	E	0	0	0
Z	Y	0.757518	0	0.325446
Z	E	0	0.167008	0.234345
A	E	0.260256	0.537836	0
A	E	0	0	0.710699
Z	Y	0.348726	0.259016	0
Z	Y	0.282749	0	0.124414
A	Y	0.134953	0	0
Z	E	0.470379	0	0.697003
B	Y	0.590453	0.335114	0
Z	Y	0	0.825708	0
A	Y	0	0	0
Z	F	0	0.182067	0
Z	H	0	0	0.071949
Z	E	0	0.582155	0
Z	F	0	0	0
Z	G	0.008665	0.941673	0.637962
Z	Y	0	0	0
A	E	0	0	0
Z	H	0.373247	0	0
C	E	0	0.73616	0
Z	Y	0	0	0.334972
Z	F	0.10169	0.235215	0
Z	F	0	0	0
Z	Y	0	0	0
A	E	0.663093	0.592783	0.710061
Z	Y	0	0	0.451058
Z	Y	0	0	0.842795
A	E	0.473312	0.609692	0.912158
Z	Y	0	0.584328	0
A	E	0.844799	0.442991	0
A	Y	0.424123	0	0
Z	Y	0	0	0
A	Y	0.052709	0	0.233275
Z	Y	0	0.251619	0
Z	G	0.474453	0	0.880994
Z	Y	0.616809	0	0.246758
C	Y	0	0	0
Z	E	0	0.568694	0.546826
A	G	0.530423	0.426874	0.625295
Z	Y	0	0.363008	0
D	Y	0	0.175618	0
Z	F	0.874595	0	0
Z	F	0	0.584604	0
Z	E	0.304794	0	0
B	Y	0.224094	0	0.314425
A	Y	0	0.119801	0
Z	E	0	0	0
Z	E	0	0.012996	0.607076
B	Y	0	0	0
Z	Y	0	0	0.429899
A	Y	0.134403	0	0
A	Y	0	0	0
Z	G	0	0.477564	0
Z	Y	0	0.370313	0.644622
A	F	0	0	0.280811
Z	Y	0.825189	0	0
Z	E	0	0.611678	0.563426
B	Y	0.367377	0	0
Z	Y	0	0	0
C	E	0	0	0.846501
A	E	0.709568	0	0.161572
A	Y	0.341134	0.969305	0.138489
B	Y	0	0	0
B	F	0.77793	0.744846	0.779868
A	Y	0.392134	0	0
Z	Y	0.346589	0	0.564334
D	G	0	0.761014	0.13649
Z	Y	0	0	0.660179
A	H	0.641227	0.051385	0
Z	Y	0.292495	0	0
Z	Y	0	0	0
Z	F	0	0	0.696274
Z	E	0	0.748958	0
Z	Y	0.594486	0	0.219122
Z	Y	0.876506	0	0.413282
Z	Y	0	0	0
Z	E	0	0	0
A	Y	0.080433	0	0
B	F	0	0.549255	0.692335
Z	Y	0	0	0.503294
Z	Y	0	0	0
A	F	0.112382	0	0
B	E	0.661385	0	0
C	Y	0	0	0
Z	E	0	0.17143	0.392129
Z	Y	0	0	0.570176
B	E	0.395746	0	0
C	Y	0	0	0.021612
C	Y	0	0	0.900093
C	Y	0.159017	0	0
B	Y	0	0.555428	0.009414
Z	Y	0.991976	0	0.450345
A	Y	0	0.353539	0.609833
A	H	0.480977	0	0
Z	Y	0	0	0
Z	Y	0	0.423197	0.567341
Z	Y	0	0.130344	0
Z	Y	0	0	0.413112
C	G	0	0	0.819839
Z	Y	0.529081	0.592142	0.268708
Z	Y	0	0.233623	0
Z	F	0	0	0
A	E	0	0.664213	0.009052
Z	Y	0	0	0
Z	E	0.891662	0.706098	0
Z	Y	0	0	0
Z	Y	0.155361	0.675435	0
Z	E	0	0.830624	0.843332
C	Y	0	0	0.820414
B	F	0	0	0
Z	Y	0.451612	0	0.933954
B	Y	0.413314	0	0
A	Y	0	0	0
Z	E	0	0	0
B	H	0	0	0.589657
Z	F	0	0	0
A	Y	0.704146	0	0
Z	Y	0	0.956998	0.470233
D	Y	0.343037	0	0.523368
Z	Y	0	0	0
Z	Y	0.870479	0	0.371014
Z	F	0.284924	0	0.752682
A	F	0	0	0
Z	E	0	0	0
Z	Y	0	0	0.375803
Z	Y	0	0.543137	0.366586
Z	F	0	0	0
Z	E	0.690163	0	0.143519
Z	Y	0	0	0
A	Y	0	0	0
Z	Y	0	0	0
B	Y	0	0	0
B	Y	0	0	0.333636
Z	Y	0	0.646125	0
Z	Y	0	0.061932	0.780879
B	G	0.149958	0	0
Z	Y	0	0	0.015614
B	E	0	0.995463	0
B	F	0	0	0.607428
A	Y	0	0.691784	0
Z	Y	0	0.001122	0.944867
A	Y	0.877873	0.901616	0
A	Y	0	0	0.786356
B	Y	0.064155	0.89408	0.157252
Z	E	0	0	0.803136
Z	E	0.504592	0	0
Z	E	0	0	0.472471
C	Y	0.743517	0	0
Z	Y	0	0	0
Z	Y	0.392795	0	0.044199
Z	Y	0	0	0
Z	Y	0	0	0.166737
Z	Y	0	0	0
C	Y	0	0.783195	0
Z	E	0	0	0.101601
Z	E	0.898945	0.202945	0.751107
C	E	0.756647	0	0
Z	E	0	0.754194	0
Z	Y	0	0.684039	0.618206
A	Y	0	0	0.824531
Z	Y	0	0	0
Z	Y	0	0	0
Z	E	0.053013	0.712988	0
Z	Y	0.173515	0.658983	0.279748
A	Y	0.635463	0.546082	0
Z	Y	0	0.002692	0
Z	Y	0.363766	0	0
A	Y	0.515154	0.712184	0
Z	Y	0	0	0
D	Y	0.458894	0	0.997325
Z	E	0	0	0
D	F	0	0.259785	0
A	Y	0	0.73168	0
Z	E	0.747592	0	0
Z	Y	0.107346	0	0
D	Y	0.182958	0	0
Z	Y	0.444553	0	0.553867
B	F	0.132553	0.72128	0
B	Y	0	0	0.407887
D	F	0	0	0
C	Y	0	0	0
Z	E	0.998365	0	0.63549
Z	Y	0.219907	0	0
Z	Y	0	0.16911	0
A	Y	0.890494	0	0
Z	F	0	0	0.281972
Z	E	0.603442	0	0
A	Y	0.543336	0.673396	0
Z	F	0.03769	0	0
A	Y	0.351325	0	0
A	Y	0.628505	0	0
Z	H	0	0	0
Z	Y	0.948883	0	0
A	Y	0.226345	0.575471	0.651089
Z	Y	0	0.549451	0
Z	Y	0	0	0
A	Y	0	0	0.887597
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0.727684
Z	Y	0	0.355207	0
A	Y	0.940511	0	0
Z	F	0	0	0
Z	Y	0.745462	0.351273	0.929531
D	F	0.423881	0.275692	0
Z	E	0.558925	0.398604	0
B	G	0.199247	0	0.759267
Z	G	0.218032	0	0
Z	Y	0	0.641277	0.344107
B	Y	0	0	0.544457
Z	G	0	0	0
Z	E	0	0	0
B	H	0	0	0.493219
Z	Y	0	0	0
A	Y	0	0	0
Z	Y	0	0	0.471877
A	Y	0	0.507521	0
B	E	0	0.563356	0
Z	Y	0	0	0.221287
C	Y	0	0.924325	0.373321
A	Y	0	0.382114	0.381024
Z	Y	0	0	0.523553
Z	Y	0	0	0.338884
Z	Y	0.286012	0	0.33484
B	Y	0	0	0.524312
B	Y	0.76218	0	0.647895
Z	E	0	0	0.988782
A	Y	0.381915	0	0.853323
Z	Y	0	0	0
A	Y	0	0	0
A	Y	0	0	0.559754
Z	Y	0.487399	0.610218	0.245079
Z	E	0	0	0.721669
Z	E	0.930541	0	0
Z	Y	0.410923	0	0
A	Y	0	0.015196	0.340516
A	Y	0.44887	0.223672	0.915535
B	Y	0	0	0
Z	Y	0	0.395114	0
B	Y	0	0	0.354395
Z	F	0	0.130023	0.42485
A	Y	0	0	0
Z	E	0.521935	0	0
B	Y	0.217313	0	0
A	Y	0	0.149197	0.788704
A	Y	0.909912	0	0
A	E	0	0	0
Z	Y	0	0	0
C	Y	0	0	0.841912
A	Y	0.136726	0	0
D	Y	0	0.682085	0
Z	Y	0	0	0.153165
Z	F	0.021587	0	0
Z	H	0	0	0.568748
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.782306	0.334085
Z	E	0.388098	0	0
Z	Y	0	0	0
C	Y	0.621954	0.889555	0.636939
Z	E	0.963529	0	0.659469
Z	Y	0.429389	0	0
Z	Y	0	0	0
Z	Y	0.880298	0	0
Z	Y	0.855586	0	0
D	Y	0	0.122312	0
Z	E	0	0	0.10117
C	Y	0.81848	0	0.934017
B	Y	0.245034	0	0
A	Y	0.611821	0.491626	0
A	Y	0.087341	0.353327	0.993311
Z	E	0	0	0.914061
B	Y	0.313942	0.315795	0
Z	H	0	0.284322	0
Z	G	0	0.634577	0
A	E	0	0.885873	0
Z	Y	0	0.514355	0
A	Y	0.336615	0	0
Z	E	0.667628	0	0
Z	Y	0	0	0
Z	Y	0	0	0
B	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.271201	0.399167	0.512837
Z	E	0	0.267156	0
Z	F	0.699914	0.497317	0
Z	E	0.150296	0.701709	0
A	Y	0.49329	0.197293	0
Z	G	0	0	0
Z	Y	0	0.277074	0
Z	Y	0	0	0
A	Y	0	0.123092	0
B	Y	0	0.219641	0.359739
C	Y	0	0	0
B	Y	0.520681	0.482334	0
Z	Y	0.332288	0	0.587707
Z	Y	0.420543	0	0
Z	Y	0.212203	0.282841	0
A	H	0	0	0
A	Y	0.688597	0	0
B	Y	0.781059	0.225015	0
B	E	0	0.507409	0
Z	Y	0	0	0.586997
A	Y	0.790658	0.059121	0.794386
Z	F	0.759757	0	0
Z	Y	0	0.089722	0
Z	Y	0	0	0
Z	H	0.445677	0	0
Z	Y	0	0	0.905703
Z	F	0	0	0.132481
A	Y	0.205832	0.309723	0
B	H	0	0.228949	0
D	E	0	0	0.578785
C	E	0.967098	0.061517	0
Z	Y	0.247521	0	0
B	Y	0.170919	0	0.290736
Z	Y	0	0	0
Z	Y	0.538936	0	0
A	E	0.4767	0	0
Z	Y	0.25872	0	0.826132
D	Y	0.741047	0.682424	0.580881
Z	Y	0	0.093828	0
Z	Y	0.284718	0	0.892192
Z	Y	0	0	0.413082
Z	Y	0	0	0
Z	Y	0	0.474963	0.397397
A	Y	0	0	0.94785
Z	Y	0	0.771937	0
Z	Y	0	0.370116	0
Z	Y	0	0	0
A	E	0	0	0
Z	Y	0	0	0
A	H	0	0.493962	0
Z	Y	0	0	0.924684
B	F	0.435454	0	0
Z	F	0	0	0.885162
B	F	0	0	0.581331
Z	Y	0.215948	0	0.25313
Z	E	0.783662	0.303214	0
C	Y	0.643741	0.863106	0
Z	H	0.212761	0	0
Z	Y	0.684092	0.615536	0
Z	Y	0	0	0.879113
Z	Y	0	0.555609	0.168574
Z	Y	0	0.835054	0
Z	G	0	0	0
Z	Y	0.074073	0	0.067467
B	Y	0	0.240995	0.480206
A	G	0	0	0
Z	F	0	0.739322	0.289872
B	Y	0	0.435088	0
Z	E	0.559057	0	0.493371
Z	Y	0.337878	0.286373	0.085745
D	Y	0.881481	0	0
Z	F	0.418593	0	0
B	Y	0	0	0
Z	E	0.643843	0	0
C	Y	0	0.612638	0.908934
Z	E	0	0.259462	0
A	Y	0.141581	0	0
Z	Y	0	0	0
A	Y	0	0.587693	0
Z	Y	0	0	0
B	Y	0	0	0
D	G	0	0	0
A	Y	0.915421	0.491114	0
C	E	0.488971	0.708316	0.115744
D	Y	0	0.664092	0
Z	Y	0	0	0
Z	E	0.300467	0	0
B	E	0	0	0
Z	Y	0	0	0
D	E	0	0	0
Z	Y	0	0.281956	0
Z	F	0	0.265518	0
B	E	0	0.621736	0
A	Y	0	0	0
Z	Y	0	0.759448	0
Z	Y	0	0	0
Z	E	0	0	0
A	Y	0	0	0
Z	Y	0.184265	0	0
Z	E	0.291923	0	0.248055
Z	E	0	0	0
D	Y	0.334578	0	0.872324
D	Y	0	0.734945	0.327481
Z	Y	0.882349	0	0.333719
D	Y	0.424319	0	0.022586
Z	Y	0	0	0
A	Y	0	0	0.527599
Z	F	0.043607	0.119921	0
A	Y	0.762637	0.741864	0.24099
Z	E	0	0	0.948971
Z	Y	0	0	0.487625
Z	Y	0	0	0
Z	E	0.075128	0	0
Z	Y	0	0	0.157067
B	E	0	0	0
D	Y	0.358004	0	0.192591
Z	E	0.224764	0	0
A	F	0	0	0
Z	Y	0	0	0
A	Y	0.874639	0	0.747013
A	Y	0.475813	0.765159	0.346986
B	Y	0.013711	0	0
Z	Y	0	0	0.114427
Z	Y	0	0	0.794728
Z	Y	0.197813	0	0
Z	G	0.474618	0	0.072856
Z	F	0	0.399354	0.396817
B	Y	0	0	0
Z	H	0	0	0
Z	Y	0.333486	0.192087	0.252649
Z	G	0	0	0.006942
Z	Y	0	0	0
A	E	0	0	0.316306
A	F	0	0.978783	0.418427
B	E	0	0.652854	0
Z	Y	0.303636	0.643487	0.237002
Z	Y	0	0.267254	0
Z	Y	0.284616	0	0
Z	Y	0	0	0.759832
Z	F	0.136197	0	0.669567
Z	Y	0	0	0.672608
Z	Y	0	0.385979	0
Z	Y	0.283503	0	0
Z	Y	0	0.217336	0
Z	E	0	0.278332	0.768892
D	Y	0	0	0
D	E	0	0.544612	0
Z	Y	0.585642	0	0
Z	F	0	0.575483	0
Z	E	0.146142	0.780547	0
C	F	0.404871	0.239212	0
B	Y	0	0	0
Z	H	0.209646	0	0.791685
A	Y	0.238833	0.025545	0.667858
Z	G	0	0	0.883559
Z	E	0	0	0.153368
A	Y	0.623758	0	0
Z	Y	0	0	0
Z	F	0	0	0.202039
B	Y	0	0	0
Z	Y	0	0	0.764987
D	F	0	0	0.455448
Z	G	0	0	0.313315
Z	E	0.608507	0	0.417835
Z	Y	0.009693	0	0
Z	F	0.792373	0.501393	0
Z	Y	0.960311	0	0
B	F	0	0	0.556261
Z	Y	0.640998	0	0
B	E	0.780249	0	0
Z	Y	0	0	0
Z	Y	0.247042	0.958362	0
B	Y	0.612746	0	0
Z	G	0	0	0
Z	Y	0.233797	0	0.958801
Z	E	0	0.42932	0.452792
Z	F	0.68741	0.254716	0
B	F	0.643731	0	0
B	E	0.670921	0.124143	0
D	F	0	0	0.398238
A	E	0	0	0
Z	G	0.596113	0	0
Z	Y	0	0	0
Z	F	0	0.296935	0
Z	E	0	0.338119	0
D	Y	0	0.326741	0.594396
Z	H	0	0	0
Z	Y	0.181826	0.415612	0.839505
C	Y	0.426577	0.667029	0.119383
Z	E	0	0.160441	0
A	Y	0	0	0.130954
A	Y	0.039664	0	0
Z	Y	0	0.309543	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.319705	0	0
A	Y	0.834565	0.751808	0
Z	Y	0	0	0
A	F	0	0	0
Z	Y	0.549405	0	0
Z	E	0	0.319818	0
Z	Y	0.393446	0	0.313316
Z	Y	0.289061	0	0
Z	Y	0.085842	0.300497	0.523286
C	Y	0.400498	0.620081	0.035618
B	Y	0.53173	0.743365	0.316968
Z	E	0.581946	0	0.078278
Z	Y	0	0.489646	0
Z	Y	0.631729	0	0.534103
Z	F	0	0.656884	0
Z	H	0	0	0
Z	E	0.292203	0	0.04272
Z	Y	0	0.649662	0
Z	Y	0	0.566568	0.723914
A	H	0	0	0.293604
Z	Y	0	0	0.33566
Z	Y	0	0.647387	0.476046
D	E	0	0.448852	0
A	G	0	0.425038	0
D	Y	0.31047	0	0
Z	F	0	0	0.733984
C	Y	0	0	0
Z	Y	0	0.341581	0.691614
Z	Y	0	0	0
Z	E	0	0.436245	0.398973
C	E	0	0	0
Z	Y	0.324549	0.605465	0.3795
C	Y	0	0.434281	0
A	G	0.965815	0.094194	0.815202
C	Y	0.431463	0	0.563265
Z	F	0	0.756957	0
A	E	0	0	0
A	Y	0.743365	0.062336	0
Z	H	0	0	0
Z	Y	0	0	0.70977
Z	E	0	0.652546	0
A	G	0.326967	0.461434	0
A	Y	0	0	0.478983
Z	E	0.633472	0	0
C	F	0	0	0
C	Y	0.611615	0.185936	0
Z	Y	0	0	0.265696
B	E	0.528037	0	0
Z	E	0	0	0.491679
Z	Y	0	0	0.560775
Z	E	0	0	0
A	F	0.618856	0	0.536082
Z	E	0	0	0
Z	Y	0	0.83006	0
A	G	0	0	0.451158
B	E	0	0	0
Z	Y	0	0.388447	0
B	Y	0	0	0.2535
Z	Y	0	0.509874	0
Z	Y	0	0	0.680619
Z	H	0.44893	0.221218	0
Z	Y	0.289618	0	0
Z	F	0	0.291651	0
Z	E	0	0	0.224546
Z	Y	0	0.873532	0
B	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0.696682
A	G	0	0.57389	0
Z	Y	0	0	0
A	F	0	0	0
Z	Y	0	0	0.834248
Z	E	0	0	0.943925
Z	E	0.651096	0.09757	0
Z	Y	0	0.931621	0.123579
Z	H	0	0	0
B	E	0	0	0
Z	Y	0	0	0.522583
A	Y	0	0	0.542802
C	F	0.147814	0	0.800673
B	Y	0.38307	0	0.208489
Z	E	0.4737	0	0
Z	Y	0.359032	0.543646	0
C	Y	0	0.865271	0.142213
Z	Y	0.802833	0	0
Z	F	0.497621	0	0
Z	Y	0	0.594394	0
Z	Y	0	0	0.773316
Z	Y	0.946328	0	0
Z	Y	0.947191	0	0.141045
Z	Y	0.316637	0.869753	0
D	Y	0.758978	0	0.260603
Z	E	0.119843	0.330332	0.845161
Z	Y	0.059105	0.514973	0.772635
A	H	0.102686	0	0
Z	E	0.828696	0	0
Z	Y	0	0	0
D	E	0.51756	0.803324	0
Z	F	0	0	0
A	Y	0.531224	0	0
Z	Y	0.530607	0	0.769768
Z	F	0	0.459312	0
Z	E	0.26898	0	0.54613
Z	F	0	0	0.476814
Z	Y	0.10956	0	0.450715
Z	E	0	0.569539	0
Z	Y	0.285516	0	0.679901
Z	E	0	0	0.435135
A	F	0	0.003667	0.777091
A	E	0.670352	0	0
D	Y	0.375268	0	0
C	Y	0	0	0.464441
Z	Y	0	0	0
Z	Y	0	0	0.511404
Z	Y	0	0	0
B	E	0	0	0.81999
C	Y	0.651074	0	0
Z	Y	0	0	0.795068
D	Y	0.909793	0.549814	0
Z	Y	0	0	0
A	Y	0	0.16342	0.403991
Z	Y	0.444224	0	0
Z	Y	0	0	0
Z	E	0	0	0
Z	G	0.431753	0.506249	0
Z	Y	0.62776	0	0
Z	Y	0.506254	0	0
Z	E	0.675692	0.762824	0.093394
C	F	0	0	0
A	Y	0	0	0.321491
A	H	0	0.688761	0.320364
B	Y	0	0.804208	0
Z	Y	0	0.338346	0.79783
Z	Y	0	0.707467	0.694427
Z	Y	0	0	0
B	E	0	0.363012	0
A	G	0	0	0
Z	Y	0	0.003785	0
Z	H	0.069837	0	0.656713
Z	Y	0	0	0
Z	Y	0	0	0
A	F	0	0.847973	0
Z	Y	0	0.879404	0
A	F	0	0.601414	0
Z	F	0.397666	0	0.495925
Z	Y	0.73245	0	0
Z	Y	0	0	0.572326
Z	Y	0.812425	0	0.907291
B	G	0	0	0.610267
Z	E	0	0.701887	0.200389
Z	Y	0	0.047878	0
B	Y	0.450273	0	0
Z	E	0.095596	0.542871	0
Z	Y	0	0	0
Z	Y	0.238294	0.142439	0.331339
B	Y	0.283637	0	0
Z	Y	0	0	0.519966
C	Y	0	0	0.353044
A	F	0	0.536063	0.732329
Z	Y	0.86061	0	0
A	Y	0.372591	0.08133	0
Z	E	0.274922	0	0.407083
A	Y	0	0	0.889538
Z	Y	0.377161	0	0
Z	E	0	0	0.644505
Z	Y	0	0	0.360558
Z	Y	0	0	0.384415
Z	F	0.03513	0	0.44694
A	F	0.532798	0	0.700307
Z	E	0	0.037777	0
Z	Y	0.566054	0	0.451087
A	Y	0	0	0
Z	Y	0	0.040168	0
Z	F	0	0	0.852907
Z	F	0	0.372997	0.571684
Z	Y	0.456068	0.500064	0.547379
Z	F	0	0	0.076717
Z	E	0.641251	0	0
Z	G	0	0.712369	0.232627
Z	Y	0.653052	0	0
Z	Y	0.921597	0	0
Z	Y	0	0.172897	0
Z	Y	0	0.747555	0.368424
A	Y	0.870629	0	0
Z	Y	0	0	0
B	E	0	0	0
B	Y	0.544575	0	0
Z	Y	0.317668	0.85339	0.488971
Z	Y	0.341197	0	0.419454
Z	Y	0	0.626137	0.284405
Z	E	0.679498	0.9132	0.401316
Z	Y	0.027636	0.565142	0.693643
Z	E	0	0	0
A	Y	0	0	0
Z	Y	0.711882	0	0
Z	Y	0.956274	0.085562	0.454494
A	Y	0	0	0
Z	F	0	0.670799	0.52091
D	E	0.851368	0	0
Z	Y	0	0	0.480308
Z	F	0	0	0
Z	F	0.580105	0	0
D	E	0	0	0
Z	Y	0	0.178865	0
A	Y	0	0	0
A	H	0	0.84645	0.097286
Z	E	0	0	0.600626
A	F	0	0.845518	0
Z	Y	0.655111	0	0.930072
Z	Y	0.597345	0	0
B	Y	0	0	0.449973
D	Y	0	0.298002	0
Z	E	0	0.372623	0.596603
Z	E	0	0	0
B	G	0	0.6108	0
Z	Y	0	0	0.310798
Z	Y	0	0	0
Z	Y	0	0	0.948303
Z	Y	0	0	0.384678
D	E	0.203728	0	0
Z	E	0.473891	0.506091	0
Z	Y	0	0	0.720586
Z	Y	0.776106	0.301681	0.639416
D	E	0.792526	0.175131	0
Z	Y	0	0.895496	0.551842
Z	Y	0	0.503863	0
Z	Y	0.842737	0	0
A	E	0	0	0
A	F	0.659977	0	0.781366
Z	E	0	0.506657	0.688461
Z	E	0.622297	0	0
Z	Y	0	0	0.892591
Z	E	0	0	0
Z	E	0	0	0
A	Y	0	0	0.723797
Z	F	0	0	0.514684
C	Y	0.472651	0.230114	0.569202
Z	E	0.712863	0.946915	0.533977
Z	Y	0.429765	0	0.568368
Z	Y	0.773155	0	0
Z	E	0	0.351618	0
A	Y	0	0	0
Z	Y	0.12961	0	0
Z	Y	0	0	0
B	F	0.926163	0.207367	0.53939
A	Y	0	0.632875	0
Z	Y	0.397337	0.768407	0.243886
C	Y	0	0	0
B	G	0.413689	0	0
Z	Y	0	0	0
Z	Y	0	0	0.307398
A	F	0.135724	0.970652	0.083813
Z	Y	0	0	0.954067
A	F	0.583789	0	0
A	Y	0.895431	0.431071	0
A	Y	0	0	0.302992
Z	F	0	0	0
Z	F	0	0.616742	0
Z	Y	0.376955	0	0
Z	Y	0.287537	0.831599	0
Z	Y	0	0	0
Z	Y	0.230137	0	0
Z	E	0.157515	0	0.525158
Z	F	0.332441	0.433322	0
A	Y	0	0	0.407259
Z	F	0	0	0
A	Y	0	0	0.413705
A	G	0	0	0.017118
Z	F	0	0	0
Z	Y	0.286393	0.554186	0
Z	Y	0	0	0
B	F	0.979624	0	0.395163
B	Y	0	0	0
Z	H	0	0.126483	0.039077
Z	F	0.574337	0.356219	0
Z	Y	0	0	0.561003
D	Y	0	0	0.232138
A	Y	0	0	0.723475
Z	F	0.844275	0	0
A	E	0	0	0.286838
Z	E	0	0	0
Z	Y	0	0	0.03715
A	Y	0.656425	0	0
Z	Y	0.94721	0	0.772182
Z	Y	0	0	0.812432
Z	Y	0	0.6544	0
Z	Y	0.472545	0.201542	0.420142
Z	Y	0	0	0
B	G	0.197007	0	0.49124
