100000	2	3		
B	Y	0	0.337667	0.108986
A	Y	0	0	0.355761
Z	Y	0	0.641895	0
Z	Y	0.483599	0	0.380662
Z	Y	0	0	0.445352
A	Y	0	0.585672	0
A	F	0.27657	0	0.344426
Z	Y	0.187134	0.34205	0.369356
Z	E	0	0	0.436818
Z	Y	0.437864	0.492716	0
Z	Y	0	0.148378	0.219342
B	F	0.694491	0.74988	0
B	Y	0.703083	0.464095	0.056146
C	Y	0.345675	0	0
C	E	0	0	0
A	F	0	0	0
A	Y	0	0	0
D	Y	0.03412	0.544744	0
C	Y	0.498078	0	0.704073
B	Y	0	0.198177	0.75288
C	F	0.63343	0.561272	0.048908
Z	E	0	0	0
A	Y	0	0	0.419305
C	Y	0	0	0
B	Y	0	0.299002	0.498708
C	F	0.062812	0.510472	0
C	Y	0	0	0
Z	Y	0.711767	0.644702	0
B	E	0.455984	0	0
A	Y	0.556749	0	0
Z	F	0.786056	0	0
B	E	0.241825	0.927348	0
Z	G	0	0	0
B	Y	0.476431	0	0
A	Y	0.889677	0	0
Z	Y	0	0.259285	0
Z	Y	0	0	0
C	Y	0	0	0
B	Y	0	0	0.949799
Z	E	0.185818	0	0
A	G	0	0	0.034975
D	E	0	0	0
B	F	0.455317	0.738026	0.149126
A	Y	0.495402	0	0.430112
A	G	0.115439	0	0.955719
Z	E	0	0.881686	0
Z	G	0.09775	0.510484	0
A	Y	0.172692	0	0
B	Y	0.587762	0	0.421363
Z	E	0	0.163563	0
D	E	0	0	0.138149
A	Y	0.767861	0.701443	0.150568
A	Y	0	0.717727	0
C	E	0.602114	0.945595	0
Z	Y	0	0.17985	0.807472
A	F	0	0	0.449951
Z	G	0	0.550687	0.730655
Z	Y	0.891424	0.264992	0.66299
Z	Y	0	0	0
B	Y	0	0.311857	0.73555
Z	E	0.728125	0	0
Z	Y	0	0	0.780324
B	F	0	0	0
Z	E	0	0.20537	0.65719
A	Y	0.221613	0	0.766237
A	Y	0	0	0
B	E	0	0	0.411642
Z	F	0.571539	0.535189	0.905936
Z	G	0	0	0
Z	E	0	0	0.277642
C	F	0.882737	0.064093	0.216733
B	H	0.218428	0.429121	0.570392
Z	Y	0	0.910101	0.582495
B	F	0.309504	0	0.550495
A	Y	0.657057	0.089347	0.561544
A	F	0.424375	0.950882	0.344108
Z	Y	0	0.267283	0
Z	E	0.80212	0.566687	0.632108
A	E	0.610125	0	0
Z	H	0	0	0.851205
Z	H	0.121369	0.840944	0
A	G	0.111741	0	0.57617
Z	E	0.844116	0	0.434043
Z	E	0.467624	0.467613	0.673513
Z	H	0.633384	0.359045	0.1416
B	F	0	0.551093	0
A	Y	0.362276	0.504153	0
Z	Y	0	0.83662	0.11171
Z	G	0	0.792451	0
B	Y	0	0	0
A	Y	0.35609	0	0.111045
Z	E	0	0.505613	0.6553
B	Y	0.39269	0	0.355601
Z	F	0	0.469493	0.269665
Z	E	0	0.397053	0
A	Y	0	0.707073	0
A	F	0	0.078429	0.647377
Z	H	0	0.274929	0
Z	E	0	0	0.477094
Z	E	0	0.193146	0.75804
C	E	0	0.934057	0
Z	Y	0	0.497215	0
A	Y	0	0	0
A	E	0.941887	0	0.191571
Z	Y	0.91321	0.525558	0
Z	F	0	0	0.531822
C	E	0.182624	0.49256	0.865813
B	E	0.782077	0	0.578687
Z	E	0	0.579698	0.381938
C	Y	0	0	0
Z	Y	0.699874	0	0.322041
A	Y	0	0.224897	0.585755
A	Y	0.76376	0	0
Z	Y	0.289865	0	0.438729
Z	F	0.953312	0.009395	0.692572
Z	G	0.080829	0	0
B	F	0.45503	0	0.794969
B	E	0	0	0.615583
A	Y	0	0.321459	0
Z	F	0	0.378173	0
Z	E	0.662783	0	0
Z	Y	0.891573	0	0
Z	E	0	0	0
D	Y	0.009593	0	0
Z	Y	0.759196	0.317991	0
Z	Y	0	0.454425	0
Z	H	0	0	0
Z	Y	0	0.97249	0
Z	E	0.508453	0.67414	0
Z	E	0.331024	0.66233	0
A	G	0.618467	0.792746	0
Z	G	0.443161	0.104833	0.45952
Z	Y	0	0.131011	0
Z	Y	0.213901	0.749395	0
Z	G	0.934158	0.41682	0
A	F	0.501247	0	0.886505
A	F	0	0.613274	0
A	H	0.89481	0	0.608384
B	E	0.434886	0.953509	0.245716
Z	H	0	0	0
B	Y	0	0	0.192157
D	Y	0.637352	0.172136	0
A	F	0	0	0.217188
Z	Y	0	0.681435	0.091032
B	F	0.059441	0	0
A	Y	0	0.424805	0.09332
A	E	0.395381	0.909621	0
B	H	0	0.797139	0
Z	Y	0	0	0.636298
Z	E	0	0	0
Z	Y	0.18326	0	0
Z	E	0	0	0
C	Y	0.313863	0.909856	0.067061
Z	Y	0.716585	0.726531	0
Z	E	0.633102	0.689606	0
Z	H	0.086855	0.424411	0
Z	Y	0.642833	0.940712	0
B	H	0.187989	0	0.900509
A	Y	0.223074	0	0
Z	F	0	0	0
B	Y	0.470136	0.389374	0
Z	H	0.65571	0	0.076549
A	E	0	0.355168	0.387793
Z	Y	0.212779	0	0.770779
C	Y	0.61085	0.738363	0.652399
B	E	0	0.655979	0
Z	G	0.222702	0.790045	0
A	E	0.884547	0	0
Z	F	0	0.235278	0
A	E	0.995023	0	0.187433
C	Y	0.721037	0	0
Z	G	0	0	0.756104
Z	F	0.468279	0.386903	0
Z	Y	0	0.459507	0.382365
Z	Y	0	0.435458	0
Z	E	0	0.743769	0.455207
A	F	0.684766	0	0
B	F	0	0.811115	0
A	G	0.89803	0	0.744063
Z	Y	0.524446	0	0.535412
A	Y	0	0.383975	0
Z	H	0.36219	0	0
Z	Y	0.392761	0.848512	0.152997
B	Y	0.291952	0.602602	0.669532
Z	F	0.160686	0.437396	0.876172
Z	Y	0	0	0
Z	H	0.675128	0.072092	0
A	Y	0	0.629084	0.869213
B	E	0	0.254767	0.694965
Z	Y	0	0	0.146094
A	F	0.977635	0	0
Z	Y	0.828209	0	0
Z	Y	0	0.349934	0.481104
Z	Y	0.156446	0	0
Z	E	0.870572	0.647374	0
Z	Y	0	0	0
B	Y	0.159213	0.147508	0
Z	Y	0	0	0
B	H	0	0.396108	0.84201
A	Y	0.704971	0.460148	0
A	Y	0	0.509884	0.318118
A	F	0.113708	0.842319	0.533967
A	Y	0.16529	0.441301	0.753601
Z	E	0	0	0.464039
B	Y	0	0	0.144108
Z	E	0	0	0.241176
A	Y	0.298799	0.773607	0.310568
Z	E	0	0.457514	0
A	Y	0.389859	0.04384	0
D	Y	0	0	0
A	Y	0	0.23201	0.544177
A	E	0.758053	0.3799	0.378776
A	E	0	0.469147	0.766736
Z	Y	0.573251	0	0
Z	Y	0	0	0
Z	E	0	0	0.461251
B	Y	0.657866	0	0
Z	Y	0	0	0
C	Y	0	0	0
Z	F	0	0	0.481641
C	Y	0	0	0.640772
C	E	0	0	0
B	G	0	0	0.561218
Z	E	0.990447	0	0
B	E	0	0	0
Z	Y	0.015975	0	0.491873
A	Y	0	0	0
B	H	0	0.656724	0
Z	Y	0.392895	0	0.463548
B	E	0	0.472567	0
B	E	0.587359	0.23893	0
Z	E	0	0	0.779449
Z	Y	0	0	0.919687
A	Y	0.591387	0	0.647721
C	Y	0.537176	0	0.329158
Z	Y	0	0.94741	0
Z	E	0	0.972133	0
A	H	0	0.234335	0
A	E	0	0	0.447538
Z	Y	0	0	0
A	Y	0.431515	0.435847	0
Z	Y	0	0	0.612535
Z	G	0	0	0
Z	E	0.621175	0.337265	0.687141
B	Y	0	0.5314	0.576549
Z	F	0.282137	0.71844	0.054006
Z	Y	0.278254	0	0
Z	H	0.433634	0.29243	0
Z	F	0.719969	0.254585	0
Z	F	0.279271	0.291126	0.720595
A	Y	0	0	0
Z	E	0.731099	0	0
Z	E	0.548488	0	0.977964
A	Y	0.634428	0	0
Z	Y	0	0.720718	0.323485
Z	E	0.695915	0.491391	0.296358
Z	E	0	0	0.699032
A	Y	0	0.620582	0.66866
A	Y	0.441404	0.658736	0
B	Y	0	0.682369	0
Z	F	0	0	0
Z	G	0.344556	0.989807	0.16842
Z	Y	0.652087	0.438055	0
C	Y	0.613105	0	0
A	G	0	0.488903	0.92183
Z	Y	0	0.875325	0
Z	F	0.608935	0	0.559809
A	E	0	0	0
A	Y	0	0.779844	0.252134
C	F	0.412176	0	0
A	F	0	0	0
Z	G	0.607169	0	0
A	Y	0.149636	0.512474	0
Z	F	0.49593	0.999752	0.304718
Z	Y	0.903408	0.303527	0
A	E	0	0	0.936715
Z	E	0	0.795745	0
A	Y	0.597766	0.56019	0
Z	Y	0	0	0.306458
Z	H	0	0.387492	0.879272
Z	Y	0	0.683201	0.326772
A	F	0	0.83575	0
Z	Y	0	0	0.22895
B	E	0.199079	0	0.45109
A	E	0.916268	0.460115	0
Z	Y	0.890687	0	0
A	Y	0	0.497989	0.000978
A	Y	0	0	0.452691
Z	F	0.587649	0	0
A	Y	0	0	0
A	Y	0.440951	0	0.120141
Z	Y	0	0	0.608935
Z	E	0	0.176554	0.606779
B	Y	0	0.672933	0
C	E	0.869932	0	0.260951
B	F	0.888113	0.161075	0
Z	Y	0.690531	0	0
A	Y	0.675027	0	0
Z	F	0	0	0.479308
A	Y	0.410148	0.458125	0.670159
C	Y	0.308063	0	0
Z	E	0	0.470464	0
C	Y	0	0	0
Z	F	0	0	0
Z	Y	0.371066	0	0
Z	Y	0	0	0.723446
B	F	0	0.37188	0.917147
B	Y	0	0.34703	0
Z	Y	0	0	0
Z	Y	0	0	0.644211
Z	E	0	0	0
Z	Y	0.762843	0	0
Z	Y	0.234413	0	0
Z	F	0	0.307098	0
B	Y	0	0.360927	0.740576
Z	Y	0.645987	0.145766	0.884971
A	Y	0.409334	0	0.309564
A	Y	0	0	0.814471
Z	Y	0	0	0
C	E	0	0.322517	0.188342
Z	Y	0.361528	0	0.841509
Z	H	0	0.294713	0
C	E	0	0	0.589584
Z	E	0.365148	0.974	0
Z	Y	0	0	0.669452
A	Y	0	0.826362	0
Z	F	0	0	0.234168
Z	Y	0.746138	0.674716	0
A	Y	0	0	0
A	G	0	0.427311	0
A	Y	0	0	0
A	Y	0.709301	0	0.561017
Z	Y	0	0	0.615406
Z	E	0	0	0.869365
B	Y	0.825762	0	0.348416
C	F	0.0604	0.860649	0.367618
Z	Y	0.397588	0	0
Z	Y	0.332094	0.351815	0
B	Y	0	0	0
D	Y	0.436476	0	0.581529
B	Y	0	0	0
C	Y	0	0.961135	0.355826
C	E	0.669781	0	0
D	Y	0.173746	0	0.49458
Z	G	0.387716	0	0
A	Y	0.585918	0.318875	0.941654
Z	E	0.142954	0.722589	0.523449
A	F	0	0	0.584913
Z	E	0.202317	0.765271	0
Z	Y	0.076719	0.540608	0
Z	E	0	0.732085	0
C	Y	0.467108	0	0
Z	F	0.966602	0.311992	0
A	Y	0	0	0.822979
A	Y	0.414847	0.790515	0
Z	F	0.538266	0	0
B	G	0	0.486179	0
C	Y	0	0	0
Z	Y	0	0	0.800178
Z	E	0.524741	0	0
A	F	0	0	0.334599
A	Y	0.945804	0.416561	0
Z	E	0	0.419686	0
Z	Y	0	0	0.577725
Z	Y	0	0.871384	0
B	F	0.16196	0.505025	0
C	E	0.74217	0	0
A	Y	0	0.398841	0
Z	F	0	0.465262	0
A	Y	0.244373	0	0.259424
Z	E	0.791012	0	0
B	Y	0.070485	0	0.52966
A	F	0	0.112976	0
C	E	0.897334	0.52192	0.144344
Z	Y	0	0.734604	0.457646
B	E	0	0	0
A	E	0	0	0
A	Y	0.771124	0	0
Z	Y	0.49595	0.412007	0.777413
Z	G	0.353959	0.959525	0
Z	H	0	0.907678	0
Z	G	0.485422	0.318424	0
Z	Y	0	0.949953	0.37923
A	F	0.946024	0.402051	0
Z	E	0	0.839944	0
Z	E	0	0.384672	0.886553
Z	Y	0	0.079522	0.806053
B	G	0	0.921176	0.105759
Z	Y	0.340035	0	0
Z	Y	0	0.313711	0
Z	Y	0.820674	0.432652	0
Z	G	0	0	0
B	Y	0	0	0.871474
A	Y	0.411243	0.790246	0
A	Y	0	0.328294	0
A	G	0.810556	0.140045	0.444106
A	Y	0.437129	0	0
Z	Y	0.153836	0	0.832706
A	E	0	0.435981	0
Z	F	0	0	0.428583
D	Y	0	0	0.264645
A	Y	0.466716	0	0
B	E	0	0	0
A	E	0.533584	0	0.596093
Z	Y	0.55002	0.238478	0.037835
D	Y	0.824374	0	0.630216
A	F	0	0	0
Z	E	0.687068	0.116748	0.901966
B	E	0	0	0
Z	F	0	0	0.186079
Z	F	0.269344	0.313675	0.526175
Z	F	0	0	0.567238
B	F	0.917127	0.094666	0.514967
Z	Y	0	0	0
Z	Y	0	0.215883	0.226229
A	G	0.824641	0.027583	0.935654
Z	Y	0.289239	0	0
Z	E	0	0.374663	0
Z	Y	0.876807	0.363188	0
Z	E	0	0	0.328782
Z	E	0	0.62069	0
Z	Y	0	0.8879	0.598276
C	Y	0	0	0.074584
Z	H	0.423899	0.295602	0.740051
Z	E	0.918473	0	0
Z	F	0	0.25167	0.608565
A	G	0.28369	0	0.882553
A	E	0	0.440301	0.625893
Z	Y	0	0.642156	0.168177
C	E	0.756939	0.728766	0.336316
Z	Y	0	0.380788	0
Z	G	0	0.799195	0.336786
Z	Y	0.130403	0	0
Z	Y	0.918255	0	0
A	E	0.52809	0	0.248285
Z	Y	0.08159	0	0.316953
B	Y	0.407981	0	0.883756
Z	Y	0.207546	0	0.752832
Z	F	0	0.605129	0
B	Y	0.597387	0	0
A	Y	0.984982	0.383475	0.298323
A	F	0.643569	0.189644	0.516315
B	E	0	0	0.492535
A	F	0	0	0.336798
Z	F	0	0	0
Z	F	0.026937	0.591811	0.117947
Z	Y	0.609232	0	0
A	F	0.769381	0.479435	0.1751
Z	Y	0	0	0.3827
A	E	0.687841	0.914702	0.240265
B	Y	0.942105	0	0
Z	Y	0.371197	0	0
Z	E	0.484902	0	0.566558
A	E	0.712713	0.631159	0
C	Y	0	0	0
Z	E	0.237445	0	0.55722
A	E	0	0	0.213335
Z	E	0.941223	0	0
Z	E	0	0.744868	0.804735
Z	E	0	0.977839	0
B	Y	0.453183	0.898469	0
Z	Y	0.868961	0	0
A	F	0	0	0
Z	G	0.571089	0.7206	0.413467
A	Y	0	0	0.77364
B	Y	0.832531	0.494559	0
Z	F	0	0.182052	0.927488
D	Y	0.327719	0.536291	0.5429
B	G	0.814596	0	0
B	F	0	0.526003	0
A	F	0	0.388112	0.738679
Z	F	0	0	0
Z	E	0	0.08643	0.70646
Z	E	0.735732	0	0
Z	Y	0	0	0
A	E	0.320286	0	0
Z	Y	0	0	0.594125
Z	F	0.697098	0.078456	0
C	E	0	0	0
C	F	0.082627	0.777499	0.544862
D	F	0.70705	0.462527	0
A	E	0.559107	0	0.3828
Z	Y	0.569897	0	0
Z	E	0.055611	0.676139	0
D	E	0.269464	0.656346	0.911096
A	F	0.225662	0.868662	0
B	E	0.201626	0	0
A	E	0.612936	0	0.48455
A	Y	0	0	0
Z	G	0.088292	0	0.795421
A	E	0.483555	0	0.449284
B	Y	0	0.474254	0.360597
Z	G	0	0.844125	0.833427
Z	G	0	0	0
Z	E	0	0.590455	0
A	Y	0	0.681813	0
Z	H	0.130704	0.618956	0
Z	Y	0	0	0
D	E	0	0	0
A	F	0.556871	0.620328	0
C	Y	0	0.097474	0
C	E	0.23113	0.895709	0
C	Y	0	0.882201	0
Z	Y	0	0.587879	0.86432
Z	Y	0.279721	0.451802	0
Z	Y	0.303795	0.921612	0.572871
C	Y	0.996234	0.285468	0.968534
A	G	0	0.760722	0
Z	Y	0.346477	0	0.761943
D	E	0.806943	0.464477	0.343905
A	E	0.319808	0	0.36339
B	F	0.161138	0.540254	0
Z	Y	0.581513	0	0.529824
Z	Y	0	0	0
Z	E	0	0	0
Z	Y	0	0	0
Z	G	0.418544	0	0.010749
B	E	0.532984	0	0.560687
B	E	0.902143	0	0
A	E	0.09458	0.64898	0.608827
B	Y	0	0	0
B	Y	0.882279	0.162012	0
B	E	0	0	0.864114
Z	F	0.571684	0	0
Z	E	0	0	0.937598
C	F	0.854544	0.18839	0.617591
A	E	0	0	0
A	E	0	0	0.17295
Z	F	0	0	0
B	E	0.083186	0	0
Z	Y	0	0	0.023011
Z	Y	0.163121	0	0
A	G	0.444594	0	0
Z	Y	0.057255	0.689366	0.336174
Z	Y	0	0	0.338502
Z	Y	0.492986	0	0.088942
C	F	0.222522	0	0
B	E	0.451075	0.748989	0.654843
Z	H	0	0	0.465913
A	F	0	0	0
A	Y	0	0	0.186052
Z	E	0.253416	0.619476	0
B	F	0	0	0
B	E	0.387382	0	0.491889
B	Y	0	0	0.456567
Z	Y	0.464442	0.289044	0
Z	F	0.59476	0	0.674957
C	E	0	0	0.673795
A	Y	0	0	0.493622
Z	E	0.679754	0	0.682427
Z	Y	0.127074	0.37779	0
Z	E	0.141952	0	0.973702
A	Y	0.64231	0	0
D	Y	0	0	0.505074
Z	E	0.970954	0.113124	0
A	Y	0.446595	0	0.375356
A	G	0	0.906302	0.859506
Z	E	0.642874	0.669783	0
A	F	0	0	0
Z	E	0.063969	0	0.448492
A	E	0	0	0.219755
B	E	0	0.112762	0.749311
Z	Y	0	0	0
A	Y	0	0.572019	0
Z	G	0.008008	0	0.837128
C	E	0	0	0.044301
B	Y	0.18311	0	0
C	Y	0	0.616835	0
A	Y	0.592325	0.333517	0.59509
Z	Y	0	0	0
Z	Y	0	0.652918	0.391988
Z	E	0.684482	0	0.57544
B	E	0.123812	0.919882	0.187065
Z	Y	0	0	0
Z	Y	0.308882	0	0.181328
A	Y	0	0	0.359244
A	Y	0.966282	0	0
Z	Y	0.606409	0.353628	0.633919
D	Y	0	0.187319	0
Z	Y	0.422816	0.970568	0
Z	Y	0.754057	0.321626	0
Z	Y	0	0.484898	0.501111
C	Y	0.373301	0	0.381675
Z	Y	0.530994	0	0
Z	Y	0.292241	0	0
Z	Y	0	0	0.244297
Z	Y	0	0	0
Z	Y	0	0	0
Z	H	0.210109	0	0
Z	F	0.36965	0	0
A	F	0	0.823512	0
Z	Y	0	0.800363	0.077355
Z	Y	0	0	0
Z	Y	0.21982	0.233045	0.458547
B	F	0.95856	0	0
C	Y	0.359768	0	0.51285
B	F	0.985671	0.020673	0.328839
A	H	0	0	0
Z	F	0.06746	0.617283	0
A	Y	0.663986	0	0
B	Y	0	0	0.424651
B	Y	0.842784	0	0.190594
A	Y	0.570055	0.595484	0
Z	Y	0	0.254189	0.485021
B	Y	0.000556	0	0.742341
Z	Y	0	0	0.829124
Z	F	0	0.806443	0
A	E	0.380098	0.912233	0
B	E	0	0	0.621491
Z	Y	0.94239	0.318461	0.527169
Z	E	0.486991	0.985018	0
A	F	0.660951	0	0.825929
Z	Y	0	0	0.151006
Z	F	0	0	0
D	Y	0.599078	0.046872	0.921526
B	H	0.085205	0.243602	0.683997
B	Y	0.962551	0.152849	0.865739
Z	E	0.994227	0.414742	0
Z	Y	0.313401	0.449686	0.566526
A	Y	0	0.130652	0
B	G	0.620105	0.024827	0.301436
Z	Y	0	0	0
A	E	0	0.733737	0.442067
A	F	0.298471	0	0.409508
A	Y	0.734477	0.254789	0
C	E	0	0	0.17487
B	F	0.251529	0.947272	0
A	Y	0	0	0.16009
Z	F	0	0.374899	0
C	Y	0	0.060314	0
A	G	0.861969	0	0.830667
A	F	0	0.603673	0
A	F	0	0	0.319738
Z	E	0	0	0
Z	E	0	0	0
Z	Y	0.354986	0	0
A	E	0.543725	0.710103	0
Z	F	0.353863	0	0.812473
A	E	0.508272	0	0
Z	Y	0	0.839011	0.924208
Z	Y	0	0	0
Z	E	0	0	0
B	Y	0.523869	0	0
Z	Y	0	0.944017	0
Z	Y	0	0	0.319865
A	F	0	0.569921	0
Z	H	0	0	0.665772
Z	F	0	0	0.735957
Z	G	0.257727	0	0
B	E	0	0.879211	0.023607
Z	E	0	0.436744	0
B	Y	0	0.684565	0
B	E	0	0.282566	0
Z	F	0.545712	0	0
B	Y	0	0	0.848509
C	E	0.568659	0.949233	0.142939
Z	Y	0.43075	0	0.565227
Z	Y	0	0.518263	0.587297
B	F	0.185242	0.234218	0
C	G	0	0.558986	0
Z	H	0.183718	0	0
C	Y	0.416687	0.26124	0
D	F	0.258204	0	0.731491
Z	Y	0	0	0.668147
Z	E	0.186013	0.496459	0
Z	Y	0	0.838794	0
A	F	0	0	0.599956
A	E	0.533286	0.708784	0
Z	Y	0	0.500131	0
Z	Y	0	0.002413	0.347474
Z	Y	0	0.039555	0
Z	F	0.475181	0	0.981961
A	Y	0	0.43332	0.378129
C	Y	0	0.21715	0.279656
Z	G	0	0.906405	0.672232
Z	Y	0	0.520634	0
A	G	0.535316	0	0
Z	Y	0	0	0
A	Y	0	0.80887	0.445655
A	F	0.330947	0	0.748818
Z	Y	0	0.499543	0
A	F	0.618218	0	0.363404
Z	Y	0	0.629496	0.452308
A	Y	0	0.140121	0
Z	F	0.529865	0	0.290509
Z	Y	0.762173	0	0.232194
Z	Y	0.271014	0.880615	0.856175
B	F	0	0.557083	0.21351
Z	G	0	0	0
Z	F	0.381696	0.756394	0
A	E	0	0	0
A	Y	0.871896	0.622941	0.094617
Z	F	0	0	0.888402
Z	Y	0.12226	0.165035	0
Z	G	0	0.153023	0
Z	Y	0	0.290701	0.809483
B	E	0	0.102829	0.60515
D	Y	0.229829	0.571157	0.458476
Z	Y	0	0	0
Z	Y	0.575088	0	0
A	F	0.268473	0.854903	0.187602
C	F	0	0	0.21815
Z	Y	0.764888	0	0
B	E	0.662626	0.634812	0.362857
B	H	0	0	0
Z	Y	0	0	0
A	F	0.721878	0	0
B	E	0.727378	0.613544	0
Z	E	0.884494	0	0.25159
Z	Y	0	0.361681	0.108939
Z	Y	0	0.207988	0.671518
A	Y	0.693611	0.680551	0
D	Y	0	0.728043	0.312369
Z	E	0	0	0.661677
Z	F	0.229086	0	0
Z	Y	0	0.775484	0.284019
Z	Y	0.293699	0	0
D	Y	0.703302	0.764048	0
Z	E	0	0.761999	0.532692
Z	F	0.90423	0	0.484734
Z	F	0	0.479598	0
Z	Y	0	0	0
Z	E	0	0	0.605072
A	Y	0.121013	0	0
Z	E	0	0	0
C	Y	0.58149	0.357833	0
Z	Y	0	0.619254	0.421511
C	Y	0.088393	0	0
Z	Y	0.573327	0	0.570493
Z	Y	0.01997	0.62783	0
Z	Y	0	0	0
A	Y	0.879929	0	0.51281
D	Y	0	0.2416	0.978681
Z	Y	0.40441	0	0.544005
Z	Y	0	0	0
B	G	0	0	0
Z	Y	0	0.548499	0
Z	Y	0.571083	0	0.420526
Z	F	0.807152	0.672883	0.830395
Z	Y	0	0.296609	0
Z	Y	0.542184	0.76267	0
C	Y	0.919958	0	0.62758
A	Y	0.621652	0	0
Z	Y	0.442386	0.297543	0
Z	G	0.352538	0.493087	0.726753
Z	E	0	0.177539	0.466176
B	Y	0.21777	0.48896	0.648693
B	E	0.193629	0	0.213863
Z	Y	0.290391	0	0
C	F	0	0.700132	0.617971
Z	Y	0	0	0
Z	E	0	0	0
Z	Y	0	0	0.407643
Z	Y	0	0.696541	0
B	E	0	0.54193	0.227364
Z	Y	0.100612	0.294445	0.730587
Z	Y	0.552196	0	0.658593
Z	E	0.57329	0	0.70502
Z	G	0	0.944466	0
Z	E	0	0.920957	0.232783
A	G	0	0	0.511016
Z	Y	0	0	0
C	E	0.463024	0	0.291532
C	Y	0	0.196317	0
Z	Y	0.282827	0.958755	0.396258
Z	Y	0.468132	0	0
A	Y	0.396162	0.550191	0.008099
A	Y	0.352188	0	0.559063
Z	F	0	0	0.385318
Z	F	0.221437	0.748084	0
B	E	0.711619	0.551134	0
Z	E	0.650846	0.227469	0
B	G	0.061127	0	0
Z	G	0.320517	0.869343	0.448064
Z	E	0	0.367311	0
Z	Y	0.50807	0.223493	0.833279
B	Y	0.63324	0	0
B	Y	0.006247	0	0
B	Y	0	0	0.515783
A	F	0.272043	0.808594	0
C	Y	0	0	0
C	E	0	0.029941	0
A	G	0	0	0.107605
A	Y	0	0.736004	0
Z	E	0	0.568462	0.715774
A	H	0	0.27269	0.183866
Z	E	0	0.654915	0.089657
A	E	0.583245	0.644447	0.860561
Z	Y	0.299037	0.707972	0
Z	Y	0.497806	0.187795	0.725202
B	F	0.786672	0.68486	0.000485
D	Y	0.917109	0	0
A	G	0	0.780084	0.812306
Z	Y	0	0	0.412446
Z	F	0	0	0.078406
A	F	0.119607	0	0.865469
Z	Y	0	0.352065	0
Z	H	0.598988	0	0
Z	Y	0.208577	0	0.36598
B	Y	0.292179	0	0
Z	E	0	0	0.313688
A	Y	0.616457	0.614469	0.777102
Z	G	0	0.158391	0
Z	E	0.720601	0	0.641115
Z	E	0.49829	0	0.619292
A	E	0.644636	0.384409	0
Z	Y	0.508148	0.185174	0.748096
Z	Y	0.671808	0.399928	0.783309
Z	Y	0.029008	0	0
Z	F	0	0	0.396833
B	Y	0.631277	0.9351	0.321468
Z	Y	0.78418	0.105877	0
D	G	0.415271	0	0.201294
Z	Y	0	0.725379	0
Z	Y	0.306105	0	0.563939
Z	F	0.071685	0	0.756839
A	Y	0	0.673792	0.201971
Z	G	0	0	0
Z	E	0	0	0.046684
Z	Y	0.18521	0.904499	0
Z	Y	0	0	0
Z	E	0	0	0
Z	E	0.583075	0.637711	0.229723
Z	G	0	0.89405	0.140511
B	E	0.414196	0	0
A	H	0.220955	0.98977	0.250911
A	F	0	0	0
Z	Y	0.382075	0.020101	0
A	Y	0.300612	0.808358	0
Z	Y	0.382993	0.03896	0
B	Y	0.010044	0.287092	0.677909
A	G	0	0.268659	0
Z	E	0	0.291524	0.907401
A	Y	0	0	0.376385
Z	Y	0	0.702688	0
Z	Y	0	0.518927	0
Z	Y	0	0	0
C	Y	0	0.538508	0.223834
C	Y	0.700625	0	0.554567
Z	H	0.56761	0	0
A	Y	0.397218	0.707963	0.219289
D	F	0	0	0
A	E	0.94671	0.688734	0.47227
Z	H	0	0	0.713967
A	G	0.563079	0	0
C	Y	0	0.0713	0
A	F	0.901002	0.515011	0.790938
Z	Y	0	0	0
Z	Y	0.381884	0	0.636996
Z	Y	0	0.835969	0.518846
Z	E	0.244204	0.617263	0.702709
A	Y	0.418808	0	0
Z	F	0.24481	0	0
Z	G	0	0.542722	0
Z	Y	0	0.633498	0
Z	Y	0.627432	0	0.828529
C	F	0.195626	0.095179	0.517265
Z	Y	0	0.41879	0
B	Y	0.298944	0.101219	0
Z	Y	0	0	0
Z	F	0	0	0
A	H	0.283946	0	0.657455
A	H	0	0.505042	0
B	E	0	0	0.713285
Z	Y	0	0	0.225934
A	F	0	0.348917	0
Z	Y	0	0	0
D	F	0	0.632235	0.434607
B	E	0.410056	0.274615	0
Z	Y	0.595418	0	0
A	H	0	0.478321	0.614334
A	Y	0	0	0.930572
Z	Y	0.742758	0	0.341801
Z	Y	0.357225	0.465164	0
A	F	0	0.920792	0
A	Y	0.367309	0.091629	0.683812
Z	Y	0	0.298013	0.3959
A	Y	0.830786	0	0
Z	Y	0.888882	0.60874	0
Z	Y	0.674825	0	0.685224
Z	F	0	0.494503	0
A	Y	0	0	0
A	Y	0.383147	0.709757	0
Z	Y	0.491211	0.81301	0.148678
B	F	0.783634	0	0
C	E	0.794107	0.025135	0
Z	Y	0	0.249945	0
Z	Y	0	0	0
Z	F	0	0.084552	0.762664
A	Y	0	0	0
Z	Y	0.679803	0.70342	0
Z	E	0.50571	0.739679	0
C	E	0	0	0
A	Y	0.507449	0.611821	0.787744
Z	F	0	0	0
A	Y	0	0.955683	0
B	Y	0	0.724101	0
B	Y	0.465243	0.853199	0
A	Y	0.415276	0.709311	0
Z	Y	0.353659	0.025811	0
A	F	0	0.402576	0
A	Y	0.554271	0.310835	0.815665
Z	Y	0	0	0
A	Y	0	0.366733	0
A	F	0	0.711311	0.481432
A	Y	0	0	0.231189
